A1IWGUWFS05AQC,B00DR0PDNE,5.0,1405296000
A191MFGEH0T9JV,B00DR0PDNE,4.0,1380412800
A3AKQWY810XRR5,B00DR0PDNE,5.0,1388707200
A10IB2GS3EZLLO,B00DR0PDNE,5.0,1398038400
A2M66B89MYA54B,B00DR0PDNE,5.0,1392336000
A2NKWB8WHMWXME,B00DR0PDNE,4.0,1390953600
A303YJDHSRIA8K,B00DR0PDNE,5.0,1392681600
A2QEJRFP5FBUUU,B00DR0PDNE,3.0,1394668800
A1IMO4Q5F8P67E,B00DR0PDNE,5.0,1399420800
A24ASE156QBSH2,B00DR0PDNE,4.0,1386806400
AOIN5TOMDGIEX,B00DR0PDNE,5.0,1389052800
A2OHTCJL06ANLK,B00DR0PDNE,5.0,1374883200
A2LI9QWXNV0XH4,B00DR0PDNE,5.0,1399680000
AYPT9M93HX7LE,B00DR0PDNE,3.0,1403568000
A2XNCCO15YRFEJ,B00DR0PDNE,1.0,1391644800
A2EN803ZXFZ11E,B00DR0PDNE,5.0,1390780800
A10RPNJOV0LWTQ,B00DR0PDNE,5.0,1403740800
A16OU6WSH4KO3N,B00DR0PDNE,5.0,1389830400
A3NARZG8SEJQSC,B00DR0PDNE,5.0,1388966400
A2UZ1VWUG2WHP,B00DR0PDNE,5.0,1404604800
A1HKUCINZO0V2Q,B00DR0PDNE,3.0,1388966400
A2Z9DR7EQA6UNT,B00DR0PDNE,5.0,1374710400
A3I60RQMU0RBPH,B00DR0PDNE,5.0,1393545600
AYWMSPGOYV2GE,B00DR0PDNE,5.0,1395100800
ACU9Z7T164V6X,B00DR0PDNE,1.0,1388793600
A18HU62I3DI476,B00DR0PDNE,5.0,1385337600
A3B0AD8T13RKUA,B00DR0PDNE,5.0,1389657600
A3O6VDSB9TKVXO,B00DR0PDNE,5.0,1392595200
A3B1W5P2CV1228,B00DR0PDNE,4.0,1389830400
A2M1CL0Z2H8UMF,B00DR0PDNE,5.0,1404950400
A2KDREXA5GLLZ1,B00DR0PDNE,5.0,1389312000
AEMTMDGJJBKEL,B00DR0PDNE,2.0,1392163200
A2IKFG1D35ME3U,B00DR0PDNE,4.0,1383868800
A1UQW6JXVJSH22,B00DR0PDNE,5.0,1392595200
A1322T8049I0JQ,B00DR0PDNE,4.0,1396569600
A1VRO5C3WHKC36,B00DR0PDNE,4.0,1378771200
A2A8U5255QZZEU,B00DR0PDNE,5.0,1401926400
AH6TMNBKGT1L,B00DR0PDNE,5.0,1390435200
AMK2GIFXS06LU,B00DR0PDNE,5.0,1392940800
A2XZ4NYVGP3SNT,B00DR0PDNE,5.0,1390262400
AMWU28NW8HOBD,B00DR0PDNE,5.0,1394150400
A3FXBSIGNSJ9WC,B00DR0PDNE,4.0,1385596800
A36T0MYKF1TTUR,B00DR0PDNE,3.0,1397347200
A2XIM5GIGWOKTC,B00DR0PDNE,5.0,1388361600
A1QW0DLKSZQ2IM,B00DR0PDNE,3.0,1390780800
A7BQB93ZWUII3,B00DR0PDNE,5.0,1400112000
A2QH4TAD2JR7SA,B00DR0PDNE,5.0,1393200000
A3CZ91NXSPWROW,B00DR0PDNE,3.0,1389657600
AJS9Q2JYS3DLJ,B00DR0PDNE,5.0,1399593600
A2A0BWVRFRCQ67,B00DR0PDNE,3.0,1404086400
A3W0F3WLL6VKB4,B00DR0PDNE,4.0,1398643200
A12HHOOM89L4CE,B00DR0PDNE,2.0,1379894400
A2AAZU0A1EELE8,B00DR0PDNE,5.0,1392163200
A3LC7UFWJ7PPG0,B00DR0PDNE,5.0,1390953600
A378YP472NHM06,B00DR0PDNE,5.0,1390003200
A1WEU39GOCUAK4,B00DR0PDNE,5.0,1399939200
ABHNWREV25YZD,B00DR0PDNE,4.0,1396656000
A3AF4BG8E0N2J2,B00DR0PDNE,5.0,1400371200
A2CPXD8V4ECUA,B00DR0PDNE,5.0,1390348800
A3G8U04NTNAS9I,B00DR0PDNE,3.0,1393804800
A1V78FU5PUXFY4,B00DR0PDNE,4.0,1391644800
A1XLRO58VPVR5N,B00DR0PDNE,5.0,1388707200
A3B9V3H9S0JREI,B00DR0PDNE,5.0,1392508800
ALYSDURC3QYFC,B00DR0PDNE,5.0,1385424000
AK8GA0FTYATPN,B00DR0PDNE,3.0,1382572800
A5RZCHN26WYBO,B00DR0PDNE,4.0,1399248000
A2TGMAP84425FR,B00DR0PDNE,5.0,1393891200
A3FFV2RZ2FAXZ8,B00DR0PDNE,5.0,1390953600
A3PV2E6RXRS8EO,B00DR0PDNE,5.0,1396828800
A27ICUCOCKHAYL,B00DR0PDNE,5.0,1391644800
A1ZANXXQBZL2NX,B00DR0PDNE,3.0,1395619200
A2KVAGB52EOKLS,B00DR0PDNE,4.0,1389657600
A3GYAB5SN9UUJA,B00DR0PDNE,2.0,1388707200
A3HSS8I84ED6MT,B00DR0PDNE,5.0,1389052800
A2GOD62T4J2LR3,B00DR0PDNE,3.0,1394496000
ATMVLN57DK9P4,B00DR0PDNE,5.0,1404950400
A3O0QFTJNSY6WO,B00DR0PDNE,4.0,1389139200
A1KJU737TJ5W3V,B00DR0PDNE,5.0,1400803200
AFDEY2E8O1W8R,B00DR0PDNE,5.0,1396569600
A1BV7I69RBQRXN,B00DR0PDNE,3.0,1399852800
A2TLKM8E9CDIMP,B00DR0PDNE,5.0,1392422400
A13CZ8CTDBAY68,B00DR0PDNE,2.0,1398729600
A2U4HEKXB8K3K6,B00DR0PDNE,5.0,1401321600
A31MIKMRVWYZGX,B00DR0PDNE,3.0,1405123200
A3ETPO4Q9TD7NT,B00DR0PDNE,5.0,1389830400
A2RJ3M1MPO3YGM,B00DR0PDNE,4.0,1382227200
A1D1XEP1EH08O1,B00DR0PDNE,5.0,1391385600
A2NSBWPEOI7DB,B00DR0PDNE,4.0,1395273600
A2XU5D8JSU8265,B00DR0PDNE,5.0,1388793600
A4O7NPE5C5DS9,B00DR0PDNE,4.0,1404950400
AV3HIWANTAOGA,B00DR0PDNE,5.0,1389139200
A34TG82BOLHFF0,B00DR0PDNE,4.0,1398038400
A2IS6I6VHIVO9X,B00DR0PDNE,5.0,1399248000
ACDI13H76P2O3,B00DR0PDNE,5.0,1391126400
A1KPU336EJABV2,B00DR0PDNE,3.0,1404604800
A2QR7Y5W1JMHI4,B00DR0PDNE,4.0,1391817600
A2S4OCXPJ9SA01,B00DR0PDNE,3.0,1390348800
A127XQCAF8OMPT,B00DR0PDNE,5.0,1395619200
A3QAJNRRLQA5EB,B00DR0PDNE,5.0,1398124800
APUKBLA6VPEQ3,B00DR0PDNE,2.0,1405036800
A3P42MBO5FFJHR,B00DR0PDNE,5.0,1392854400
A3IU0V4D41XMX0,B00DR0PDNE,3.0,1389398400
A3M78605OXJY8P,B00DR0PDNE,5.0,1401235200
A1S3AN37ZG1Z3V,B00DR0PDNE,5.0,1399766400
A131WEOLG7Z4GB,B00DR0PDNE,5.0,1390089600
A1MDOVAZL8QV0O,B00DR0PDNE,1.0,1390348800
A26L4162DTELI6,B00DR0PDNE,5.0,1398556800
A29OB5YQ5N7ZCW,B00DR0PDNE,5.0,1400112000
A33HUZWPXT73PJ,B00DR0PDNE,5.0,1386633600
A10YTT24P9KI84,B00DR0PDNE,5.0,1376524800
A1T3SYN0B3NRI5,B00DR0PDNE,5.0,1389398400
A3351M503N8NJS,B00DR0PDNE,5.0,1391731200
AEOUQE9AUWJH3,B00DR0PDNE,5.0,1394064000
A12KVKXMN3Z1YN,B00DR0PDNE,5.0,1390348800
AQE1FWOEP7GHX,B00DR0PDNE,4.0,1395878400
A1G1HVNLM1TT4Q,B00DR0PDNE,4.0,1393027200
A3GJCB1MAT1EE1,B00DR0PDNE,5.0,1389052800
A3QBEXN5NFIFEI,B00DR0PDNE,3.0,1404000000
A27RC0JFQ3Q40K,B00DR0PDNE,4.0,1394150400
A1WKOPZBB1Q7HV,B00DR0PDNE,5.0,1391040000
A1VU8TA83ZZL1R,B00DR0PDNE,4.0,1403568000
A1OHFUKPG6XFRX,B00DR0PDNE,5.0,1398988800
A3BMKL33BA0HWT,B00DR0PDNE,5.0,1401235200
ADH2IOYJMGCNJ,B00DR0PDNE,4.0,1392163200
A3AWL51XKQW1QL,B00DR0PDNE,4.0,1392768000
A1AULPKYA6NJU3,B00DR0PDNE,5.0,1396656000
A17RJ6LF0VEA6Q,B00DR0PDNE,5.0,1403740800
A1L41NBFC5G6NG,B00DR0PDNE,5.0,1404432000
A2J5ZRIK9E9TC5,B00DR0PDNE,3.0,1404691200
A23DXX532X8Y0X,B00DR0PDNE,4.0,1389484800
A1H7DZI6S0EK95,B00DR0PDNE,5.0,1405641600
A36KJ6AZWB1802,B00DR0PDNE,3.0,1394064000
A2GNQGTP4C4R5B,B00DR0PDNE,5.0,1389484800
A3SMVP4I8YRZK9,B00DR0PDNE,5.0,1400198400
A2BS45S93TFJC8,B00DR0PDNE,5.0,1395792000
A1USVFMQYJPCJR,B00DR0PDNE,4.0,1387065600
AMUOMI4QYNFQL,B00DR0PDNE,5.0,1374969600
AZH9D0W312NDR,B00DR0PDNE,5.0,1399766400
AAH1KMBF6VGMS,B00DR0PDNE,4.0,1388102400
A38MPALLTYA53,B00DR0PDNE,4.0,1393545600
A2XF04ZYWHUTB0,B00DR0PDNE,5.0,1393804800
A3K6N8P97YXRWG,B00DR0PDNE,5.0,1393200000
A1QPX0SGEY0NL7,B00DR0PDNE,5.0,1390348800
A3SJP0S858SXPQ,B00DR0PDNE,1.0,1381968000
A21786GTV0T1I8,B00DR0PDNE,5.0,1390435200
A1UDG28LXFKK6X,B00DR0PDNE,5.0,1404604800
A1G9YGDP5SHNEK,B00DR0PDNE,4.0,1380844800
A2SNCYG6IZYEXC,B00DR0PDNE,5.0,1390694400
A28E9P6C0LFF0O,B00DR0PDNE,2.0,1399939200
AILMWAIKVO4PF,B00DR0PDNE,5.0,1396051200
A14R463GKVZ6TQ,B00DR0PDNE,3.0,1389398400
A1H468NEFQ6SMN,B00DR0PDNE,5.0,1399680000
A20ZO9A4EOFNFI,B00DR0PDNE,5.0,1389312000
A1ZD2OV5KTF78O,B00DR0PDNE,2.0,1404259200
A3AGGIHOZV6O1J,B00DR0PDNE,5.0,1381536000
A3JW9XXBIUYO9B,B00DR0PDNE,5.0,1391990400
A3HMZ722J9DSG6,B00DR0PDNE,5.0,1382572800
A15VG38RC6FML5,B00DR0PDNE,5.0,1374796800
A3CUMRL75SXUTT,B00DR0PDNE,5.0,1392076800
A3SIV41APAMSZF,B00DR0PDNE,5.0,1398816000
A3JS1FQ8TK4Q9Y,B00DR0PDNE,5.0,1398556800
A1O36KBFQETVML,B00DR0PDNE,4.0,1399161600
A2M746B483Y9LB,B00DR0PDNE,1.0,1396224000
A1M4Y3AF011BNH,B00DR0PDNE,5.0,1396224000
AGCSTJJK6NNVB,B00DR0PDNE,5.0,1396051200
A151WKGGJF1FVR,B00DR0PDNE,5.0,1397520000
A16YGBVAS80PNM,B00DR0PDNE,4.0,1392681600
A3HOWCQ4XN37CR,B00DR0PDNE,5.0,1394409600
A3SWH6UI3JQOF0,B00DR0PDNE,5.0,1389052800
A27CI8O225O7WR,B00DR0PDNE,3.0,1388448000
A1C2ZGYHKGE5AL,B00DR0PDNE,5.0,1385596800
AB443G89K25H2,B00DR0PDNE,4.0,1392768000
A3HG5JB0DYWTM8,B00DR0PDNE,4.0,1401062400
A35JU6LFKD2ABS,B00DR0PDNE,4.0,1391385600
A36GK30D41L1NO,B00DR0PDNE,5.0,1401840000
A3ESV4BP67N62E,B00DR0PDNE,5.0,1392336000
A1724ACJH3M54K,B00DR0PDNE,5.0,1405209600
A1K7C80B87UCNU,B00DR0PDNE,2.0,1390780800
A1BNALCFG00HPY,B00DR0PDNE,5.0,1390953600
A1TU0IKPCVEBRC,B00DR0PDNE,5.0,1394582400
A30PNP7ZQASF81,B00DR0PDNE,5.0,1403136000
A315GQMGYNDA5G,B00DR0PDNE,5.0,1394496000
A34MBS0UJJYTBI,B00DR0PDNE,2.0,1387584000
A3MNW51H5XH12D,B00DR0PDNE,5.0,1393977600
A26UMAMMDWHC6F,B00DR0PDNE,5.0,1397174400
A2ZOXQOG0DEZ51,B00DR0PDNE,2.0,1382572800
A3VB9CG3QN04F3,B00DR0PDNE,4.0,1404864000
AU1L04KUPXPJF,B00DR0PDNE,3.0,1378771200
A2GPQW6PF3LC2N,B00DR0PDNE,5.0,1389139200
A3JL7G27054F3,B00DR0PDNE,5.0,1390348800
A14D9Y2FDJEMX4,B00DR0PDNE,5.0,1400198400
A2QU0Q78H0IEKU,B00DR0PDNE,5.0,1390694400
A1PMJXHK2YYDTQ,B00DR0PDNE,4.0,1389830400
AUAI16QU0BJVN,B00DR0PDNE,2.0,1405555200
AB9ZMXISMP45C,B00DR0PDNE,3.0,1388448000
A2WN6GG53NUU8N,B00DR0PDNE,4.0,1391990400
A2O5M8US1J5VB4,B00DR0PDNE,5.0,1388966400
A2VECYPP91KGPZ,B00DR0PDNE,3.0,1391558400
AQMLHKEGLQ4DB,B00DR0PDNE,3.0,1393286400
A2CDAKR3LIIGU1,B00DR0PDNE,5.0,1405209600
A3JFRQPMP535DM,B00DR0PDNE,5.0,1389052800
A1O501QQY2Y4P9,B00DR0PDNE,4.0,1388966400
A3KRK5E406ESYN,B00DR0PDNE,4.0,1386115200
A20XDHW86WZ9GY,B00DR0PDNE,4.0,1387152000
A53HONGUCA5Z0,B00DR0PDNE,4.0,1390003200
A2I2O82B72FTZP,B00DR0PDNE,4.0,1389744000
A1BFZO1SBYTKD8,B00DR0PDNE,1.0,1379894400
AZRR41LKYURR4,B00DR0PDNE,5.0,1396224000
A377MXID75GXWL,B00DR0PDNE,5.0,1390608000
A2YTUV802AOD0X,B00DR0PDNE,5.0,1395187200
A2QZ92I51137IC,B00DR0PDNE,4.0,1400630400
A2NSOBT1PT3JXZ,B00DR0PDNE,5.0,1392076800
AFIV809NVNI7K,B00DR0PDNE,5.0,1391644800
A10PN1W08SQCMI,B00DR0PDNE,5.0,1396396800
A1YBJNCHGZTYRV,B00DR0PDNE,1.0,1381795200
A22BXB800JUPQQ,B00DR0PDNE,1.0,1403222400
AMOK16YF7OES4,B00DR0PDNE,5.0,1394668800
A2JXVL45VUPUE5,B00DR0PDNE,5.0,1390348800
A35GJUHZ3CFDN4,B00DR0PDNE,5.0,1404691200
AOTB6WDO7N0G,B00DR0PDNE,5.0,1405987200
AUNARHPTURND9,B00DR0PDNE,5.0,1393459200
AC30A9VBUIH8A,B00DR0PDNE,5.0,1390348800
AGIJHGWDIHQ6E,B00DR0PDNE,5.0,1401148800
A25WRD8N2NPOEB,B00DR0PDNE,4.0,1391644800
A1050XS5BK823I,B00DR0PDNE,4.0,1398988800
A2ZR5RLHI1INB1,B00DR0PDNE,5.0,1388102400
AK213Z1LTD0J9,B00DR0PDNE,3.0,1399593600
AXQFDE4L4EJED,B00DR0PDNE,4.0,1401667200
A3422FTAA32G8L,B00DR0PDNE,5.0,1390780800
A3SZQLJI7Q3N2O,B00DR0PDNE,1.0,1392768000
AA1FZS6ELW1JK,B00DR0PDNE,5.0,1375660800
AW5SVGA74VRBR,B00DR0PDNE,5.0,1400630400
A30KQVU7I1FBON,B00DR0PDNE,5.0,1394064000
AAQHD9J4S1PU5,B00DR0PDNE,4.0,1397606400
A3E43ML272RFJ1,B00DR0PDNE,5.0,1393200000
A261OGA26HL4D2,B00DR0PDNE,4.0,1394409600
AJXRUZY1YUIMK,B00DR0PDNE,5.0,1400630400
A2MV5MZEA87D9B,B00DR0PDNE,2.0,1390176000
A12PKZ7AEWHGLS,B00DR0PDNE,5.0,1395360000
AOC4440P468U,B00DR0PDNE,5.0,1399161600
A1C2N21WV19I17,B00DR0PDNE,5.0,1393632000
ALASXHUMAOVH9,B00DR0PDNE,4.0,1394755200
A42Z8BX1MR66O,B00DR0PDNE,5.0,1400371200
A18YPL8YARWVSN,B00DR0PDNE,5.0,1395619200
A2RIOAFHB5UQUN,B00DR0PDNE,4.0,1385769600
A1OISF7N4MJZ5I,B00DR0PDNE,5.0,1405036800
A39OVP19CXTOZ0,B00DR0PDNE,5.0,1391731200
A38DUL6WSCD6Z1,B00DR0PDNE,3.0,1390435200
A2N3SN59TUCULP,B00DR0PDNE,2.0,1401753600
A1DELKD590DC6M,B00DR0PDNE,4.0,1394582400
AJWI328UNAZZV,B00DR0PDNE,2.0,1384041600
A2HDME1EP9BL40,B00DR0PDNE,5.0,1389916800
A361V2TTDSRJVF,B00DR0PDNE,3.0,1399939200
ANCD320U2V2G6,B00DR0PDNE,5.0,1397433600
A3RQA1EXSWLT7F,B00DR0PDNE,5.0,1403827200
A338ILNHIY6CL2,B00DR0PDNE,5.0,1403654400
A5VC4LB82XNC3,B00DR0PDNE,4.0,1387756800
ANFDS2XKQGNXP,B00DR0PDNE,5.0,1395446400
A2OGCBUIJDXWUH,B00DR0PDNE,5.0,1395014400
AX0KBNOP4MJY3,B00DR0PDNE,3.0,1398470400
A1G6AGAUO7PD0G,B00DR0PDNE,5.0,1389484800
A3U5EA8L1YD5LB,B00DR0PDNE,5.0,1393891200
AHRG9DEYI5Z57,B00DR0PDNE,3.0,1390521600
A24SS42HLZGZXF,B00DR0PDNE,4.0,1390176000
A12KW2UTBKWGLC,B00DR0PDNE,5.0,1395100800
A38964KC6OZGMD,B00DR0PDNE,3.0,1388707200
A1ABEDLWQ1Z5CC,B00DR0PDNE,2.0,1401148800
A34R42UHU6LRAE,B00DR0PDNE,5.0,1392940800
A35Z7CRJFHQEEI,B00DR0PDNE,5.0,1395446400
A3NJINT3KLVMGF,B00DR0PDNE,5.0,1405209600
AO44KT1RJ0U6K,B00DR0PDNE,5.0,1388102400
ASKYTXI5SJW9W,B00DR0PDNE,4.0,1392163200
A35PAWCXHH2AYZ,B00DR0PDNE,4.0,1400025600
A1YRWJNRT5MJPM,B00DR0PDNE,5.0,1390694400
A2GSDI79TXZ617,B00DR0PDNE,3.0,1389139200
AE5VA16HCZFVK,B00DR0PDNE,5.0,1389916800
ADAMBQQE7LP9K,B00DR0PDNE,3.0,1390435200
A2579ZEVOLDFT6,B00DR0PDNE,5.0,1398643200
A2ICXQOHR7VGX4,B00DR0PDNE,5.0,1400544000
A1IOMWECFJ9YQD,B00DR0PDNE,2.0,1394928000
A138O038RZQMOH,B00DR0PDNE,5.0,1400803200
A3KMS451HWNOG1,B00DR0PDNE,3.0,1393545600
A3KKHJZ6SKX3QC,B00DR0PDNE,5.0,1396656000
A1PUNETU4ADM0N,B00DR0PDNE,2.0,1393286400
A2RVNZ6NZJC4AR,B00DR0PDNE,5.0,1402704000
A2AOZL9CJN7RJU,B00DR0PDNE,5.0,1398816000
A3BGM94UN9B2DZ,B00DR0PDNE,5.0,1390262400
APJQKWAX9OCUG,B00DR0PDNE,2.0,1388880000
A186GV66CJB31I,B00DR0PDNE,5.0,1382140800
A2NYQDRP918RS5,B00DR0PDNE,5.0,1400371200
A1EMQLRESK3TAH,B00DR0PDNE,4.0,1400198400
A380BNBZ6HYM1J,B00DR0PDNE,5.0,1400284800
AZLZ75JDTZ0ML,B00DR0PDNE,5.0,1390003200
AF2E7HXB0SBSQ,B00DR0PDNE,4.0,1404777600
A1Y965MKXIZTDH,B00DR0PDNE,5.0,1388534400
AFPMXWVN6Q4Y0,B00DR0PDNE,5.0,1393459200
A1VZXV7FE4KMRY,B00DR0PDNE,5.0,1389571200
A1Q40LP1H1WKQ8,B00DR0PDNE,5.0,1398297600
ACZ8PQUBLP8K8,B00DR0PDNE,5.0,1397865600
ABS01CDCQVNDF,B00DR0PDNE,5.0,1400630400
A277FU4L61DLDW,B00DR0PDNE,5.0,1388793600
A2OALA7S2ZW1D9,B00DR0PDNE,5.0,1389225600
A139JCX98K3V25,B00DR0PDNE,5.0,1390780800
A2EFCR23OO92WU,B00DR0PDNE,5.0,1397174400
A3DRSC40DBV8KB,B00DR0PDNE,4.0,1396396800
A1ZUEUZC98G99F,B00DR0PDNE,4.0,1390521600
AT51MC4IQPVOD,B00DR0PDNE,5.0,1388707200
A3U4U9W3WF3BKN,B00DR0PDNE,5.0,1400457600
A3O70K3LZUEGHG,B00DR0PDNE,5.0,1392768000
A26PQOOBYBK33,B00DR0PDNE,5.0,1389225600
A1IXYEZ8IMR04V,B00DR0PDNE,5.0,1392681600
A3KHJU3IILBKS7,B00DR0PDNE,5.0,1389139200
A2DSTJZ0K10UDK,B00DR0PDNE,1.0,1395792000
A2T3BGI7OUWYWS,B00DR0PDNE,4.0,1393545600
